Filing_ID,Jurisdiction,Filing_Method,Submission_Date,Return_Complexity,Errors_Flag,Refund_Type,Backlog_Flag,Bank_Deposit_Method,Refund_Amount,Actual_Refund_Days,Return_Complexity_Score,Seasonal_Filing_Indicator,Filing_Day_Of_Week,Refund_Amount_Bucket,Error_Severity_Score
30245,NY,Paper,2025-03-17,Low,Yes,Check,Yes,N/A,4862,57,1,1,Monday,Large,1
30246,Federal,Paper,2025-04-28,High,Yes,Check,Yes,N/A,3239,55,3,1,Monday,Large,1
30247,NJ,Paper,2025-02-02,Low,Yes,Direct Deposit,Yes,N/A,4803,60,1,1,Sunday,Large,1
30248,Federal,Paper,2025-02-28,Medium,No,Direct Deposit,Yes,N/A,4521,41,2,1,Friday,Large,0
30249,Federal,E-File,2025-03-18,High,No,Check,No,N/A,3569,8,3,1,Tuesday,Large,0
30250,Federal,Paper,2025-01-14,High,Yes,Direct Deposit,Yes,N/A,4615,39,3,0,Tuesday,Large,1
30251,Federal,Paper,2025-04-09,High,No,Check,No,N/A,2479,34,3,1,Wednesday,Medium,0
30252,NY,E-File,2025-01-11,Low,No,Check,No,N/A,1396,13,1,0,Saturday,Medium,0
30253,CA,E-File,2025-04-25,Low,Yes,Direct Deposit,Yes,N/A,2721,23,1,1,Friday,Large,1
30254,Federal,E-File,2025-03-01,Medium,Yes,Check,No,N/A,1159,21,2,1,Saturday,Medium,1
30255,NJ,E-File,2025-01-23,High,Yes,Direct Deposit,No,N/A,4866,20,3,0,Thursday,Large,1
30256,CA,Paper,2025-02-25,Medium,Yes,Direct Deposit,No,N/A,1342,53,2,1,Tuesday,Medium,1
30257,NY,Paper,2025-01-04,Medium,No,Direct Deposit,No,N/A,3513,30,2,0,Saturday,Large,0
30258,NJ,Paper,2025-01-07,Low,No,Direct Deposit,Yes,ACH,1125,37,1,0,Tuesday,Medium,0
30259,CA,E-File,2025-04-05,High,Yes,Direct Deposit,No,Wire,2786,16,3,1,Saturday,Large,1
30260,CA,Paper,2025-01-20,Low,No,Check,No,N/A,930,27,1,0,Monday,Small,0
30261,Federal,E-File,2025-02-03,High,No,Direct Deposit,No,ACH,695,7,3,1,Monday,Small,0
30262,NY,Paper,2025-04-29,Medium,No,Check,No,N/A,2113,43,2,1,Tuesday,Medium,0
30263,Federal,Paper,2025-03-24,High,Yes,Direct Deposit,Yes,Wire,3376,55,3,1,Monday,Large,1
30264,CA,Paper,2025-02-15,High,No,Check,Yes,N/A,3884,38,3,1,Saturday,Large,0
30265,NJ,Paper,2025-02-13,Low,No,Direct Deposit,No,N/A,1968,30,1,1,Thursday,Medium,0
30266,Federal,E-File,2025-02-03,Low,Yes,Check,Yes,N/A,2822,29,1,1,Monday,Large,1
30267,Federal,Paper,2025-01-30,Medium,No,Check,No,N/A,1133,34,2,0,Thursday,Medium,0
30268,Federal,Paper,2025-02-05,Low,Yes,Direct Deposit,No,Wire,3636,46,1,1,Wednesday,Large,1
30269,NY,Paper,2025-01-25,High,No,Direct Deposit,Yes,N/A,4868,48,3,0,Saturday,Large,0
30270,NJ,E-File,2025-02-21,High,Yes,Check,Yes,N/A,2228,25,3,1,Friday,Medium,1
30271,NJ,E-File,2025-04-30,High,No,Check,No,N/A,2313,7,3,1,Wednesday,Medium,0
30272,Federal,Paper,2025-04-27,Medium,No,Direct Deposit,Yes,N/A,1201,32,2,1,Sunday,Medium,0
30273,NY,Paper,2025-01-08,High,No,Check,No,N/A,422,36,3,0,Wednesday,Small,0
30274,NJ,E-File,2025-04-15,Medium,Yes,Direct Deposit,Yes,N/A,430,23,2,1,Tuesday,Small,1
30275,CA,E-File,2025-03-29,Medium,Yes,Check,Yes,N/A,4869,32,2,1,Saturday,Large,1
30276,NY,E-File,2025-01-22,High,Yes,Direct Deposit,Yes,Wire,2918,31,3,0,Wednesday,Large,1
30277,CA,E-File,2025-01-05,High,Yes,Direct Deposit,Yes,ACH,3467,24,3,0,Sunday,Large,1
30278,CA,E-File,2025-02-26,Low,No,Check,No,N/A,890,15,1,1,Wednesday,Small,0
30279,CA,E-File,2025-03-04,Medium,Yes,Direct Deposit,Yes,Wire,4147,29,2,1,Tuesday,Large,1
30280,CA,Paper,2025-01-30,Low,No,Check,No,N/A,2920,44,1,0,Thursday,Large,0
30281,NY,Paper,2025-02-28,High,Yes,Direct Deposit,Yes,ACH,4741,63,3,1,Friday,Large,1
30282,Federal,Paper,2025-02-22,Low,No,Check,Yes,N/A,1328,42,1,1,Saturday,Medium,0
30283,CA,Paper,2025-02-22,Medium,Yes,Direct Deposit,Yes,Wire,673,43,2,1,Saturday,Small,1
30284,NY,E-File,2025-04-03,Low,Yes,Direct Deposit,No,N/A,3173,15,1,1,Thursday,Large,1
30285,Federal,Paper,2025-01-18,Medium,Yes,Direct Deposit,No,N/A,3140,47,2,0,Saturday,Large,1
30286,CA,Paper,2025-01-05,Low,Yes,Direct Deposit,No,Wire,1359,45,1,0,Sunday,Medium,1
30287,NY,Paper,2025-03-10,High,No,Direct Deposit,Yes,N/A,3221,38,3,1,Monday,Large,0
30288,NJ,Paper,2025-02-11,High,No,Direct Deposit,No,N/A,1068,41,3,1,Tuesday,Medium,0
30289,Federal,Paper,2025-02-14,High,Yes,Check,No,N/A,4811,56,3,1,Friday,Large,1
30290,NY,E-File,2025-01-19,High,No,Direct Deposit,Yes,N/A,2131,22,3,0,Sunday,Medium,0
30291,CA,E-File,2025-01-06,High,No,Direct Deposit,Yes,Wire,3973,19,3,0,Monday,Large,0
30292,CA,E-File,2025-01-10,Medium,No,Check,No,N/A,4279,9,2,0,Friday,Large,0
30293,NY,Paper,2025-01-12,Medium,Yes,Check,No,N/A,4348,49,2,0,Sunday,Large,1
30294,NJ,E-File,2025-01-20,High,Yes,Check,No,N/A,3574,19,3,0,Monday,Large,1
30295,NJ,E-File,2025-01-31,Low,No,Check,Yes,N/A,1416,16,1,0,Friday,Medium,0
30296,NY,E-File,2025-01-19,Medium,Yes,Direct Deposit,Yes,N/A,2598,28,2,0,Sunday,Large,1
30297,Federal,Paper,2025-04-14,Medium,No,Check,Yes,N/A,3514,34,2,1,Monday,Large,0
30298,CA,Paper,2025-04-25,Medium,Yes,Direct Deposit,Yes,ACH,4494,44,2,1,Friday,Large,1
30299,NY,Paper,2025-01-31,High,No,Direct Deposit,Yes,ACH,966,40,3,0,Friday,Small,0
30300,Federal,Paper,2025-01-28,Medium,No,Check,Yes,N/A,4355,45,2,0,Tuesday,Large,0
30301,NJ,E-File,2025-03-13,Low,Yes,Check,No,N/A,3439,24,1,1,Thursday,Large,1
30302,NY,E-File,2025-01-21,Low,No,Direct Deposit,No,N/A,958,10,1,0,Tuesday,Small,0
30303,NJ,E-File,2025-02-16,Low,No,Check,Yes,N/A,4433,14,1,1,Sunday,Large,0
30304,CA,Paper,2025-03-04,High,No,Direct Deposit,Yes,ACH,1580,55,3,1,Tuesday,Medium,0
30305,NY,Paper,2025-01-22,Low,Yes,Check,Yes,N/A,1992,56,1,0,Wednesday,Medium,1
30306,NJ,Paper,2025-03-10,Low,Yes,Check,Yes,N/A,4827,54,1,1,Monday,Large,1
30307,NY,E-File,2025-03-13,Medium,Yes,Direct Deposit,No,ACH,1968,30,2,1,Thursday,Medium,1
30308,NY,Paper,2025-03-28,Medium,Yes,Check,No,N/A,949,42,2,1,Friday,Small,1
30309,CA,E-File,2025-01-02,Medium,No,Check,Yes,N/A,2764,17,2,0,Thursday,Large,0
30310,CA,Paper,2025-04-12,Low,Yes,Direct Deposit,No,N/A,1341,41,1,1,Saturday,Medium,1
30311,NJ,E-File,2025-04-01,Low,Yes,Check,No,N/A,3432,22,1,1,Tuesday,Large,1
30312,NJ,Paper,2025-01-07,Low,Yes,Check,Yes,N/A,2158,48,1,0,Tuesday,Medium,1
30313,CA,Paper,2025-01-13,Medium,No,Check,No,N/A,2993,39,2,0,Monday,Large,0
30314,NY,E-File,2025-01-05,Medium,No,Check,No,N/A,766,7,2,0,Sunday,Small,0
30315,CA,Paper,2025-02-18,High,No,Check,No,N/A,4048,37,3,1,Tuesday,Large,0
30316,CA,E-File,2025-03-07,High,No,Check,Yes,N/A,4972,23,3,1,Friday,Large,0
30317,NY,E-File,2025-01-11,High,Yes,Direct Deposit,No,ACH,3861,22,3,0,Saturday,Large,1
30318,NJ,E-File,2025-03-31,Low,No,Check,No,N/A,1086,11,1,1,Monday,Medium,0
30319,NJ,Paper,2025-02-27,Low,No,Direct Deposit,Yes,Wire,2426,37,1,1,Thursday,Medium,0
30320,Federal,Paper,2025-01-17,High,No,Check,Yes,N/A,3934,40,3,0,Friday,Large,0
30321,NJ,Paper,2025-03-05,Low,No,Direct Deposit,No,N/A,1036,42,1,1,Wednesday,Medium,0
30322,NY,Paper,2025-01-11,Medium,Yes,Check,No,N/A,1108,39,2,0,Saturday,Medium,1
30323,Federal,E-File,2025-03-11,Low,No,Check,No,N/A,4033,7,1,1,Tuesday,Large,0
30324,Federal,Paper,2025-02-02,Low,Yes,Direct Deposit,Yes,N/A,3619,47,1,1,Sunday,Large,1
30325,CA,E-File,2025-02-16,Low,No,Check,Yes,N/A,1186,20,1,1,Sunday,Medium,0
30326,NJ,E-File,2025-02-27,Medium,Yes,Check,No,N/A,2889,16,2,1,Thursday,Large,1
30327,NJ,Paper,2025-02-03,Medium,Yes,Direct Deposit,No,ACH,4855,51,2,1,Monday,Large,1
30328,Federal,Paper,2025-01-09,Low,Yes,Check,Yes,N/A,4902,58,1,0,Thursday,Large,1
30329,NJ,E-File,2025-01-01,High,No,Check,Yes,N/A,3783,18,3,0,Wednesday,Large,0
30330,NY,E-File,2025-04-18,Medium,Yes,Check,Yes,N/A,1369,33,2,1,Friday,Medium,1
30331,NY,E-File,2025-01-25,Low,Yes,Direct Deposit,No,ACH,1065,22,1,0,Saturday,Medium,1
30332,NJ,Paper,2025-04-22,Medium,Yes,Direct Deposit,No,ACH,2925,51,2,1,Tuesday,Large,1
30333,NY,E-File,2025-01-19,High,No,Direct Deposit,Yes,ACH,3062,16,3,0,Sunday,Large,0
30334,NY,E-File,2025-03-13,Low,Yes,Direct Deposit,No,N/A,1197,17,1,1,Thursday,Medium,1
30335,NY,Paper,2025-04-09,Low,No,Check,No,N/A,2343,33,1,1,Wednesday,Medium,0
30336,NJ,Paper,2025-01-27,High,No,Check,No,N/A,4081,27,3,0,Monday,Large,0
30337,NY,Paper,2025-01-04,High,Yes,Check,No,N/A,663,52,3,0,Saturday,Small,1
30338,NJ,E-File,2025-02-12,Low,Yes,Direct Deposit,Yes,Wire,1432,21,1,1,Wednesday,Medium,1
30339,NJ,Paper,2025-01-29,Low,No,Check,Yes,N/A,2047,35,1,0,Wednesday,Medium,0
30340,NJ,E-File,2025-01-02,High,Yes,Direct Deposit,No,N/A,4795,27,3,0,Thursday,Large,1
30341,Federal,E-File,2025-02-08,Medium,Yes,Direct Deposit,Yes,N/A,1430,31,2,1,Saturday,Medium,1
30342,NJ,Paper,2025-04-09,Low,Yes,Check,Yes,N/A,3421,54,1,1,Wednesday,Large,1
30343,NJ,E-File,2025-03-18,Medium,Yes,Check,Yes,N/A,4754,36,2,1,Tuesday,Large,1
30344,NY,Paper,2025-01-11,Medium,Yes,Direct Deposit,Yes,ACH,2228,49,2,0,Saturday,Medium,1
30345,NJ,Paper,2025-03-03,Medium,Yes,Check,Yes,N/A,2329,53,2,1,Monday,Medium,1
30346,CA,E-File,2025-01-31,Low,No,Direct Deposit,Yes,N/A,3076,18,1,0,Friday,Large,0
30347,CA,Paper,2025-02-08,Medium,Yes,Check,No,N/A,2119,52,2,1,Saturday,Medium,1
30348,Federal,Paper,2025-01-28,High,No,Check,No,N/A,4466,32,3,0,Tuesday,Large,0
30349,NY,Paper,2025-03-08,High,No,Direct Deposit,No,Wire,2365,26,3,1,Saturday,Medium,0
30350,NY,E-File,2025-04-16,Low,Yes,Check,No,N/A,1260,26,1,1,Wednesday,Medium,1
30351,CA,Paper,2025-03-28,Low,Yes,Direct Deposit,No,ACH,2576,45,1,1,Friday,Large,1
30352,CA,Paper,2025-01-07,Medium,Yes,Check,No,N/A,3814,49,2,0,Tuesday,Large,1
30353,NY,E-File,2025-04-21,High,No,Check,Yes,N/A,3561,20,3,1,Monday,Large,0
30354,NY,E-File,2025-02-03,High,Yes,Check,No,N/A,3005,19,3,1,Monday,Large,1
30355,CA,E-File,2025-02-28,Low,Yes,Direct Deposit,Yes,N/A,1592,24,1,1,Friday,Medium,1
30356,NY,E-File,2025-01-18,Medium,Yes,Check,No,N/A,2398,29,2,0,Saturday,Medium,1
30357,Federal,E-File,2025-03-09,Low,Yes,Direct Deposit,Yes,Wire,1996,30,1,1,Sunday,Medium,1
30358,Federal,E-File,2025-02-27,Low,Yes,Direct Deposit,No,ACH,326,16,1,1,Thursday,Small,1
30359,Federal,E-File,2025-02-26,High,Yes,Check,No,N/A,890,20,3,1,Wednesday,Small,1
30360,NJ,Paper,2025-04-19,Medium,No,Direct Deposit,No,ACH,2179,43,2,1,Saturday,Medium,0
30361,CA,E-File,2025-02-12,Low,No,Direct Deposit,Yes,Wire,2472,22,1,1,Wednesday,Medium,0
30362,CA,Paper,2025-02-25,High,No,Check,No,N/A,3538,45,3,1,Tuesday,Large,0
30363,NJ,Paper,2025-04-29,High,Yes,Direct Deposit,Yes,N/A,2932,55,3,1,Tuesday,Large,1
30364,Federal,E-File,2025-02-20,High,Yes,Direct Deposit,Yes,ACH,749,27,3,1,Thursday,Small,1
30365,CA,E-File,2025-02-13,High,No,Direct Deposit,Yes,Wire,3452,18,3,1,Thursday,Large,0
30366,CA,Paper,2025-01-21,Medium,No,Direct Deposit,Yes,Wire,1798,52,2,0,Tuesday,Medium,0
30367,NJ,E-File,2025-03-29,High,No,Check,No,N/A,2631,7,3,1,Saturday,Large,0
30368,NY,Paper,2025-01-06,Medium,No,Direct Deposit,No,ACH,4196,30,2,0,Monday,Large,0
30369,CA,Paper,2025-01-11,Low,No,Check,Yes,N/A,2464,33,1,0,Saturday,Medium,0
30370,NY,Paper,2025-04-30,High,No,Direct Deposit,Yes,ACH,4581,45,3,1,Wednesday,Large,0
30371,Federal,E-File,2025-01-31,High,No,Direct Deposit,Yes,ACH,4431,14,3,0,Friday,Large,0
30372,Federal,Paper,2025-04-19,Low,No,Check,No,N/A,818,30,1,1,Saturday,Small,0
30373,NY,Paper,2025-03-22,High,No,Check,Yes,N/A,3882,50,3,1,Saturday,Large,0
30374,NJ,Paper,2025-04-16,Medium,Yes,Check,Yes,N/A,3666,49,2,1,Wednesday,Large,1
30375,Federal,Paper,2025-01-20,Low,Yes,Direct Deposit,No,ACH,904,49,1,0,Monday,Small,1
30376,NY,Paper,2025-04-18,Medium,No,Check,Yes,N/A,1542,52,2,1,Friday,Medium,0
30377,CA,Paper,2025-01-22,High,Yes,Direct Deposit,No,N/A,1047,44,3,0,Wednesday,Medium,1
30378,Federal,E-File,2025-02-27,Low,No,Check,Yes,N/A,2938,13,1,1,Thursday,Large,0
30379,NY,E-File,2025-01-13,Low,No,Direct Deposit,Yes,Wire,3407,13,1,0,Monday,Large,0
30380,NJ,E-File,2025-04-19,High,No,Check,Yes,N/A,4283,15,3,1,Saturday,Large,0
30381,NJ,E-File,2025-03-25,Low,No,Direct Deposit,No,Wire,2421,14,1,1,Tuesday,Medium,0
30382,NJ,E-File,2025-01-27,High,No,Direct Deposit,No,ACH,2516,14,3,0,Monday,Large,0
30383,NJ,E-File,2025-01-10,Low,Yes,Check,Yes,N/A,585,27,1,0,Friday,Small,1
30384,CA,Paper,2025-01-27,High,No,Direct Deposit,No,Wire,3418,42,3,0,Monday,Large,0
30385,NJ,E-File,2025-02-09,Medium,No,Direct Deposit,Yes,ACH,897,16,2,1,Sunday,Small,0
30386,CA,E-File,2025-04-21,Medium,Yes,Direct Deposit,No,ACH,2691,12,2,1,Monday,Large,1
30387,NJ,E-File,2025-03-14,High,No,Direct Deposit,Yes,Wire,3217,18,3,1,Friday,Large,0
30388,NY,E-File,2025-03-31,High,No,Check,No,N/A,2289,10,3,1,Monday,Medium,0
30389,Federal,Paper,2025-04-26,High,No,Direct Deposit,No,Wire,4558,43,3,1,Saturday,Large,0
30390,NJ,Paper,2025-01-13,Low,Yes,Direct Deposit,No,Wire,4380,58,1,0,Monday,Large,1
30391,CA,E-File,2025-03-22,High,Yes,Direct Deposit,No,ACH,1127,17,3,1,Saturday,Medium,1
30392,NY,Paper,2025-01-04,Medium,No,Direct Deposit,Yes,Wire,1357,35,2,0,Saturday,Medium,0
30393,NJ,Paper,2025-01-20,Medium,No,Check,No,N/A,2490,45,2,0,Monday,Medium,0
30394,Federal,E-File,2025-02-24,Medium,Yes,Direct Deposit,Yes,Wire,2076,36,2,1,Monday,Medium,1
30395,NY,Paper,2025-04-21,Low,Yes,Check,Yes,N/A,482,53,1,1,Monday,Small,1
30396,Federal,E-File,2025-02-12,Low,Yes,Check,Yes,N/A,4723,40,1,1,Wednesday,Large,1
30397,NY,Paper,2025-01-31,High,Yes,Direct Deposit,Yes,ACH,4387,57,3,0,Friday,Large,1
30398,Federal,E-File,2025-03-26,Medium,No,Check,No,N/A,1180,15,2,1,Wednesday,Medium,0
30399,NJ,Paper,2025-03-02,Medium,Yes,Direct Deposit,Yes,Wire,1244,47,2,1,Sunday,Medium,1
30400,NJ,E-File,2025-01-11,Medium,Yes,Check,No,N/A,4400,23,2,0,Saturday,Large,1
30401,CA,Paper,2025-02-09,Medium,No,Check,Yes,N/A,1037,51,2,1,Sunday,Medium,0
30402,NJ,E-File,2025-03-24,Medium,Yes,Check,Yes,N/A,2557,29,2,1,Monday,Large,1
30403,NY,Paper,2025-03-02,Low,Yes,Check,No,N/A,3509,42,1,1,Sunday,Large,1
30404,Federal,Paper,2025-01-25,High,No,Check,No,N/A,3929,37,3,0,Saturday,Large,0
30405,CA,Paper,2025-04-29,High,Yes,Check,No,N/A,1108,52,3,1,Tuesday,Medium,1
30406,CA,E-File,2025-01-05,Low,No,Direct Deposit,No,N/A,3397,8,1,0,Sunday,Large,0
30407,CA,Paper,2025-01-24,Low,Yes,Check,Yes,N/A,963,69,1,0,Friday,Small,1
30408,CA,E-File,2025-01-29,High,Yes,Direct Deposit,No,Wire,795,21,3,0,Wednesday,Small,1
30409,NY,Paper,2025-04-30,Low,Yes,Check,Yes,N/A,2101,61,1,1,Wednesday,Medium,1
30410,CA,Paper,2025-03-29,Low,Yes,Direct Deposit,No,ACH,2257,46,1,1,Saturday,Medium,1
30411,NJ,Paper,2025-02-11,High,No,Check,No,N/A,4816,36,3,1,Tuesday,Large,0
30412,NY,Paper,2025-04-23,Medium,Yes,Direct Deposit,Yes,N/A,1653,48,2,1,Wednesday,Medium,1
30413,NY,E-File,2025-03-11,High,No,Check,Yes,N/A,3103,16,3,1,Tuesday,Large,0
30414,Federal,Paper,2025-02-13,High,No,Direct Deposit,Yes,N/A,3660,46,3,1,Thursday,Large,0
30415,Federal,Paper,2025-03-16,Low,No,Direct Deposit,Yes,ACH,3046,32,1,1,Sunday,Large,0
30416,Federal,Paper,2025-04-28,High,Yes,Check,No,N/A,4184,46,3,1,Monday,Large,1
30417,CA,E-File,2025-03-31,Medium,Yes,Direct Deposit,No,Wire,4813,21,2,1,Monday,Large,1
30418,Federal,Paper,2025-01-11,Low,No,Direct Deposit,Yes,ACH,3412,45,1,0,Saturday,Large,0
30419,CA,Paper,2025-02-19,Medium,Yes,Check,Yes,N/A,2713,56,2,1,Wednesday,Large,1
30420,Federal,E-File,2025-03-25,Low,Yes,Check,No,N/A,1405,25,1,1,Tuesday,Medium,1
30421,NY,E-File,2025-02-12,Medium,No,Check,No,N/A,1440,10,2,1,Wednesday,Medium,0
30422,Federal,Paper,2025-02-27,High,No,Check,Yes,N/A,4192,34,3,1,Thursday,Large,0
30423,Federal,E-File,2025-03-18,Low,No,Direct Deposit,No,ACH,448,15,1,1,Tuesday,Small,0
30424,CA,E-File,2025-02-13,Medium,No,Direct Deposit,No,Wire,2650,12,2,1,Thursday,Large,0
30425,NY,Paper,2025-03-18,Low,No,Check,No,N/A,797,45,1,1,Tuesday,Small,0
30426,NY,Paper,2025-01-31,Medium,No,Check,Yes,N/A,3540,47,2,0,Friday,Large,0
30427,CA,Paper,2025-03-29,Medium,Yes,Direct Deposit,No,ACH,1593,39,2,1,Saturday,Medium,1
30428,CA,E-File,2025-04-15,High,Yes,Check,Yes,N/A,1116,27,3,1,Tuesday,Medium,1
30429,CA,E-File,2025-01-16,High,Yes,Check,No,N/A,3920,22,3,0,Thursday,Large,1
30430,Federal,E-File,2025-03-13,High,Yes,Direct Deposit,No,ACH,2362,18,3,1,Thursday,Medium,1
30431,CA,Paper,2025-03-14,Low,No,Check,Yes,N/A,3223,35,1,1,Friday,Large,0
30432,CA,Paper,2025-01-26,Low,Yes,Direct Deposit,No,Wire,2121,31,1,0,Sunday,Medium,1
30433,NJ,Paper,2025-03-10,High,No,Direct Deposit,No,Wire,4713,44,3,1,Monday,Large,0
30434,NY,Paper,2025-03-14,Medium,Yes,Check,No,N/A,1829,41,2,1,Friday,Medium,1
30435,NY,Paper,2025-02-02,Low,No,Direct Deposit,No,ACH,1047,34,1,1,Sunday,Medium,0
30436,NY,E-File,2025-04-06,Low,No,Direct Deposit,No,N/A,972,12,1,1,Sunday,Small,0
30437,NY,E-File,2025-03-10,High,Yes,Check,No,N/A,1824,17,3,1,Monday,Medium,1
30438,NJ,Paper,2025-04-23,Medium,No,Check,No,N/A,2258,30,2,1,Wednesday,Medium,0
30439,Federal,E-File,2025-04-09,Low,No,Check,Yes,N/A,3034,21,1,1,Wednesday,Large,0
30440,NJ,Paper,2025-02-14,Low,No,Direct Deposit,Yes,Wire,4569,55,1,1,Friday,Large,0
30441,NJ,Paper,2025-03-24,Low,Yes,Check,No,N/A,1575,45,1,1,Monday,Medium,1
30442,Federal,Paper,2025-04-06,High,Yes,Direct Deposit,Yes,ACH,2172,61,3,1,Sunday,Medium,1
30443,NY,Paper,2025-03-03,Medium,No,Direct Deposit,Yes,ACH,916,46,2,1,Monday,Small,0
30444,CA,Paper,2025-01-28,Medium,No,Check,Yes,N/A,3326,36,2,0,Tuesday,Large,0
30445,NJ,E-File,2025-03-16,Medium,Yes,Check,Yes,N/A,3457,28,2,1,Sunday,Large,1
30446,NY,Paper,2025-03-28,Medium,Yes,Check,No,N/A,4435,44,2,1,Friday,Large,1
30447,NJ,Paper,2025-04-17,High,Yes,Direct Deposit,Yes,N/A,1090,41,3,1,Thursday,Medium,1
30448,NY,E-File,2025-03-19,Medium,Yes,Check,No,N/A,2854,16,2,1,Wednesday,Large,1
30449,NY,Paper,2025-02-25,Low,Yes,Check,No,N/A,2176,49,1,1,Tuesday,Medium,1
30450,Federal,Paper,2025-04-27,Low,Yes,Check,No,N/A,1834,40,1,1,Sunday,Medium,1
30451,NY,Paper,2025-02-12,Medium,Yes,Check,Yes,N/A,2241,52,2,1,Wednesday,Medium,1
30452,NY,E-File,2025-03-29,Medium,No,Check,No,N/A,3282,8,2,1,Saturday,Large,0
30453,Federal,Paper,2025-02-19,High,Yes,Direct Deposit,Yes,Wire,939,60,3,1,Wednesday,Small,1
30454,NY,Paper,2025-03-03,Low,Yes,Direct Deposit,No,ACH,1774,58,1,1,Monday,Medium,1
30455,NJ,E-File,2025-04-27,Low,Yes,Direct Deposit,Yes,N/A,2659,23,1,1,Sunday,Large,1
30456,CA,Paper,2025-02-19,Medium,Yes,Check,Yes,N/A,649,60,2,1,Wednesday,Small,1
30457,NJ,E-File,2025-02-28,Medium,No,Direct Deposit,Yes,Wire,4045,17,2,1,Friday,Large,0
30458,NJ,E-File,2025-03-18,High,Yes,Direct Deposit,No,ACH,2675,21,3,1,Tuesday,Large,1
30459,NY,Paper,2025-04-19,Medium,Yes,Direct Deposit,Yes,Wire,2818,54,2,1,Saturday,Large,1
30460,NJ,E-File,2025-03-14,High,Yes,Check,Yes,N/A,4160,23,3,1,Friday,Large,1
30461,Federal,E-File,2025-02-20,Low,No,Check,No,N/A,4369,13,1,1,Thursday,Large,0
30462,Federal,E-File,2025-04-09,Low,No,Check,Yes,N/A,2981,14,1,1,Wednesday,Large,0
30463,NJ,Paper,2025-04-01,High,No,Direct Deposit,Yes,Wire,1162,31,3,1,Tuesday,Medium,0
30464,NY,Paper,2025-04-08,Medium,No,Check,Yes,N/A,2742,50,2,1,Tuesday,Large,0
30465,NJ,Paper,2025-04-28,Low,Yes,Check,No,N/A,2859,43,1,1,Monday,Large,1
30466,CA,E-File,2025-01-17,Medium,Yes,Direct Deposit,No,N/A,1454,15,2,0,Friday,Medium,1
30467,Federal,Paper,2025-04-23,Medium,Yes,Direct Deposit,Yes,N/A,1304,55,2,1,Wednesday,Medium,1
30468,NY,Paper,2025-01-11,Low,No,Check,Yes,N/A,1389,41,1,0,Saturday,Medium,0
30469,NJ,Paper,2025-03-05,High,Yes,Check,No,N/A,3351,50,3,1,Wednesday,Large,1
30470,NJ,E-File,2025-03-25,Medium,No,Direct Deposit,Yes,N/A,4978,20,2,1,Tuesday,Large,0
30471,NY,Paper,2025-04-16,Medium,No,Direct Deposit,No,ACH,3809,38,2,1,Wednesday,Large,0
30472,NY,Paper,2025-02-19,Low,Yes,Direct Deposit,Yes,N/A,4411,47,1,1,Wednesday,Large,1
30473,NY,E-File,2025-03-13,High,No,Direct Deposit,No,N/A,2798,14,3,1,Thursday,Large,0
30474,NJ,E-File,2025-03-23,High,No,Direct Deposit,Yes,ACH,2557,20,3,1,Sunday,Large,0
30475,CA,E-File,2025-04-21,Medium,Yes,Direct Deposit,No,N/A,4737,13,2,1,Monday,Large,1
30476,NY,Paper,2025-02-20,Medium,No,Check,Yes,N/A,3855,38,2,1,Thursday,Large,0
30477,NY,Paper,2025-01-03,Low,Yes,Direct Deposit,Yes,Wire,4303,51,1,0,Friday,Large,1
30478,CA,Paper,2025-02-17,Medium,Yes,Check,Yes,N/A,1795,45,2,1,Monday,Medium,1
30479,Federal,E-File,2025-02-18,High,Yes,Direct Deposit,Yes,Wire,4674,22,3,1,Tuesday,Large,1
30480,NJ,Paper,2025-01-15,High,Yes,Direct Deposit,No,N/A,2598,41,3,0,Wednesday,Large,1
30481,CA,Paper,2025-04-25,Low,Yes,Check,Yes,N/A,3826,56,1,1,Friday,Large,1
30482,NJ,Paper,2025-02-21,Medium,Yes,Check,Yes,N/A,1919,56,2,1,Friday,Medium,1
30483,NY,E-File,2025-03-25,Low,Yes,Check,Yes,N/A,4034,28,1,1,Tuesday,Large,1
30484,Federal,E-File,2025-04-03,High,No,Direct Deposit,Yes,ACH,815,14,3,1,Thursday,Small,0
30485,Federal,E-File,2025-01-26,High,No,Direct Deposit,Yes,ACH,2278,18,3,0,Sunday,Medium,0
30486,CA,Paper,2025-04-02,Medium,Yes,Check,Yes,N/A,344,42,2,1,Wednesday,Small,1
30487,CA,Paper,2025-04-13,High,Yes,Check,Yes,N/A,3188,58,3,1,Sunday,Large,1
30488,Federal,E-File,2025-01-21,High,Yes,Direct Deposit,Yes,N/A,4662,37,3,0,Tuesday,Large,1
30489,NJ,E-File,2025-03-24,High,Yes,Check,Yes,N/A,4557,30,3,1,Monday,Large,1
30490,Federal,Paper,2025-02-24,Medium,No,Direct Deposit,Yes,Wire,2726,35,2,1,Monday,Large,0
30491,NY,E-File,2025-04-18,High,No,Direct Deposit,Yes,Wire,593,15,3,1,Friday,Small,0
30492,CA,Paper,2025-03-20,Low,No,Check,No,N/A,909,39,1,1,Thursday,Small,0
30493,NJ,E-File,2025-03-06,Low,No,Direct Deposit,No,ACH,1336,14,1,1,Thursday,Medium,0
30494,CA,Paper,2025-01-07,High,No,Check,No,N/A,4924,34,3,0,Tuesday,Large,0
